source,regime,sweep,sweep_value,d,N,average_in_degree,replication,method_internal,method_display,method_stream,cell_base_seed,data_seed,method_seed,paired_across_regimes
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,14,PC-RCIT,PC-RCIT,4,20260622,17857434393763896059,8380725422716052966,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,14,PoissonDAG-ODS,ODS,7,20260622,17857434393763896059,13878014644139174004,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,LibraryDP,Proposed DP-BIC,1,20260622,2462114344727589404,12820703039271242168,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,LibraryGreedy,Greedy-BIC,2,20260622,2462114344727589404,5166780199346424381,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,OracleDP,Poisson-only DP,3,20260622,2462114344727589404,1954024302743782099,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,PBSCM,PB-SCM,5,20260622,2462114344727589404,6104256858647515889,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,PBSCM_PGF,PB-SCM-PGF,6,20260622,2462114344727589404,726056263152759496,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,PC-RCIT,PC-RCIT,4,20260622,2462114344727589404,563474402761096655,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,15,PoissonDAG-ODS,ODS,7,20260622,2462114344727589404,487833704351476944,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,LibraryDP,Proposed DP-BIC,1,20260622,906195815384285413,16544441045868028006,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,LibraryGreedy,Greedy-BIC,2,20260622,906195815384285413,11303015477228733807,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,OracleDP,Poisson-only DP,3,20260622,906195815384285413,14489985117281415283,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,PBSCM,PB-SCM,5,20260622,906195815384285413,1699534734948738668,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,PBSCM_PGF,PB-SCM-PGF,6,20260622,906195815384285413,15927164510203480800,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,PC-RCIT,PC-RCIT,4,20260622,906195815384285413,12449390081756826962,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,16,PoissonDAG-ODS,ODS,7,20260622,906195815384285413,13269599938534569020,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,LibraryDP,Proposed DP-BIC,1,20260622,16422450225285155142,1621340312564371642,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,LibraryGreedy,Greedy-BIC,2,20260622,16422450225285155142,1779302129586949563,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,OracleDP,Poisson-only DP,3,20260622,16422450225285155142,11365032617010628074,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,PBSCM,PB-SCM,5,20260622,16422450225285155142,13933084344314870972,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,PBSCM_PGF,PB-SCM-PGF,6,20260622,16422450225285155142,8635396390692432787,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,PC-RCIT,PC-RCIT,4,20260622,16422450225285155142,18403515213033420623,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,17,PoissonDAG-ODS,ODS,7,20260622,16422450225285155142,2136630824012935914,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,LibraryDP,Proposed DP-BIC,1,20260622,9292899619899167059,5280064141145020966,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,LibraryGreedy,Greedy-BIC,2,20260622,9292899619899167059,4555059436754433572,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,OracleDP,Poisson-only DP,3,20260622,9292899619899167059,9089029819759651960,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,PBSCM,PB-SCM,5,20260622,9292899619899167059,17273166786290677282,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,PBSCM_PGF,PB-SCM-PGF,6,20260622,9292899619899167059,2129044772095310397,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,PC-RCIT,PC-RCIT,4,20260622,9292899619899167059,3547241436334854572,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,18,PoissonDAG-ODS,ODS,7,20260622,9292899619899167059,12014116834125753489,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,LibraryDP,Proposed DP-BIC,1,20260622,13433084754844684873,8261513206361806535,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,LibraryGreedy,Greedy-BIC,2,20260622,13433084754844684873,14247771999434397289,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,OracleDP,Poisson-only DP,3,20260622,13433084754844684873,7905981313006893951,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,PBSCM,PB-SCM,5,20260622,13433084754844684873,905386729120698514,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,PBSCM_PGF,PB-SCM-PGF,6,20260622,13433084754844684873,11890663741411406771,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,PC-RCIT,PC-RCIT,4,20260622,13433084754844684873,14586973710151244344,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,19,PoissonDAG-ODS,ODS,7,20260622,13433084754844684873,17108374400322023422,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,LibraryDP,Proposed DP-BIC,1,20260622,2799496777327110655,7219157139964069402,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,LibraryGreedy,Greedy-BIC,2,20260622,2799496777327110655,14871233467057948142,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,OracleDP,Poisson-only DP,3,20260622,2799496777327110655,16506421862321215082,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,PBSCM,PB-SCM,5,20260622,2799496777327110655,11780510807611801849,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,PBSCM_PGF,PB-SCM-PGF,6,20260622,2799496777327110655,17571826368965714289,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,PC-RCIT,PC-RCIT,4,20260622,2799496777327110655,2823504152617816505,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,20,PoissonDAG-ODS,ODS,7,20260622,2799496777327110655,7266659248345409954,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,LibraryDP,Proposed DP-BIC,1,20260622,18057842528477142621,6871116137431269473,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,LibraryGreedy,Greedy-BIC,2,20260622,18057842528477142621,16813432482965447734,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,OracleDP,Poisson-only DP,3,20260622,18057842528477142621,2177538047173244869,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,PBSCM,PB-SCM,5,20260622,18057842528477142621,13000969053933993890,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,PBSCM_PGF,PB-SCM-PGF,6,20260622,18057842528477142621,3943630064382786957,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,PC-RCIT,PC-RCIT,4,20260622,18057842528477142621,13175736993050860083,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,21,PoissonDAG-ODS,ODS,7,20260622,18057842528477142621,1334515110587308727,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,LibraryDP,Proposed DP-BIC,1,20260622,16319850136651620651,5041544147761377049,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,LibraryGreedy,Greedy-BIC,2,20260622,16319850136651620651,17839213989991775787,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,OracleDP,Poisson-only DP,3,20260622,16319850136651620651,8152136875244157402,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,PBSCM,PB-SCM,5,20260622,16319850136651620651,4511001657976220645,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,PBSCM_PGF,PB-SCM-PGF,6,20260622,16319850136651620651,7966707580683502139,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,PC-RCIT,PC-RCIT,4,20260622,16319850136651620651,14603130005103491822,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,22,PoissonDAG-ODS,ODS,7,20260622,16319850136651620651,15454502592166462733,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,LibraryDP,Proposed DP-BIC,1,20260622,4327697606763814515,16622044912889891135,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,LibraryGreedy,Greedy-BIC,2,20260622,4327697606763814515,6435306388642607806,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,OracleDP,Poisson-only DP,3,20260622,4327697606763814515,6316355881887873085,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,PBSCM,PB-SCM,5,20260622,4327697606763814515,3631026079449188054,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,PBSCM_PGF,PB-SCM-PGF,6,20260622,4327697606763814515,11307409824846514948,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,PC-RCIT,PC-RCIT,4,20260622,4327697606763814515,9830642123443799749,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,23,PoissonDAG-ODS,ODS,7,20260622,4327697606763814515,8605882843859045086,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,LibraryDP,Proposed DP-BIC,1,20260622,11234682139885018690,5319040195109421472,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,LibraryGreedy,Greedy-BIC,2,20260622,11234682139885018690,8319877536094258577,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,OracleDP,Poisson-only DP,3,20260622,11234682139885018690,12209603540877051949,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,PBSCM,PB-SCM,5,20260622,11234682139885018690,1372817895843442445,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,PBSCM_PGF,PB-SCM-PGF,6,20260622,11234682139885018690,14203562111213698820,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,PC-RCIT,PC-RCIT,4,20260622,11234682139885018690,2158447650654633733,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,24,PoissonDAG-ODS,ODS,7,20260622,11234682139885018690,16804784682831826434,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,LibraryDP,Proposed DP-BIC,1,20260622,7580335431413512659,8892721325651872565,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,LibraryGreedy,Greedy-BIC,2,20260622,7580335431413512659,11573368257586566396,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,OracleDP,Poisson-only DP,3,20260622,7580335431413512659,9835981682625222705,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,PBSCM,PB-SCM,5,20260622,7580335431413512659,2499456784485397821,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,PBSCM_PGF,PB-SCM-PGF,6,20260622,7580335431413512659,14533107348945757576,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,PC-RCIT,PC-RCIT,4,20260622,7580335431413512659,9449110818639573655,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,25,PoissonDAG-ODS,ODS,7,20260622,7580335431413512659,5878029031246998860,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,LibraryDP,Proposed DP-BIC,1,20260622,3596535626098415042,14097235871999376432,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,LibraryGreedy,Greedy-BIC,2,20260622,3596535626098415042,1884213199101143448,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,OracleDP,Poisson-only DP,3,20260622,3596535626098415042,4523795386154079999,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,PBSCM,PB-SCM,5,20260622,3596535626098415042,12787331892218166936,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,PBSCM_PGF,PB-SCM-PGF,6,20260622,3596535626098415042,14033754506049277766,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,PC-RCIT,PC-RCIT,4,20260622,3596535626098415042,1613420238219153294,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,26,PoissonDAG-ODS,ODS,7,20260622,3596535626098415042,15510650733394441007,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,LibraryDP,Proposed DP-BIC,1,20260622,17942564428663399019,1391395273200849968,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,LibraryGreedy,Greedy-BIC,2,20260622,17942564428663399019,17387256576694061821,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,OracleDP,Poisson-only DP,3,20260622,17942564428663399019,6715052055589598305,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,PBSCM,PB-SCM,5,20260622,17942564428663399019,16064923892640877617,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,PBSCM_PGF,PB-SCM-PGF,6,20260622,17942564428663399019,8081284991983559407,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,PC-RCIT,PC-RCIT,4,20260622,17942564428663399019,15224700071478609884,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,27,PoissonDAG-ODS,ODS,7,20260622,17942564428663399019,10348410053850898447,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,LibraryDP,Proposed DP-BIC,1,20260622,8831162653915715228,3168292428605986064,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,LibraryGreedy,Greedy-BIC,2,20260622,8831162653915715228,18415902468832911405,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,OracleDP,Poisson-only DP,3,20260622,8831162653915715228,5038164863741315967,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,PBSCM,PB-SCM,5,20260622,8831162653915715228,5450577111637674916,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,PBSCM_PGF,PB-SCM-PGF,6,20260622,8831162653915715228,8877837491382609326,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,PC-RCIT,PC-RCIT,4,20260622,8831162653915715228,8792545593361923101,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,28,PoissonDAG-ODS,ODS,7,20260622,8831162653915715228,10211498952340777305,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,LibraryDP,Proposed DP-BIC,1,20260622,13904226968774756380,4368625747646318871,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,LibraryGreedy,Greedy-BIC,2,20260622,13904226968774756380,4527569255219534676,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,OracleDP,Poisson-only DP,3,20260622,13904226968774756380,3283802936166857579,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,PBSCM,PB-SCM,5,20260622,13904226968774756380,11089818784619260290,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,PBSCM_PGF,PB-SCM-PGF,6,20260622,13904226968774756380,13045124536310228438,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,PC-RCIT,PC-RCIT,4,20260622,13904226968774756380,14121415641713100107,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,29,PoissonDAG-ODS,ODS,7,20260622,13904226968774756380,18007346201829347613,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,LibraryDP,Proposed DP-BIC,1,20260622,535254796406752017,11030310633924241886,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,LibraryGreedy,Greedy-BIC,2,20260622,535254796406752017,8907761124898404210,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,OracleDP,Poisson-only DP,3,20260622,535254796406752017,11691427301962518555,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,PBSCM,PB-SCM,5,20260622,535254796406752017,1724714992110604534,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,PBSCM_PGF,PB-SCM-PGF,6,20260622,535254796406752017,15699641000026898799,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,PC-RCIT,PC-RCIT,4,20260622,535254796406752017,9704360055843046851,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,30,PoissonDAG-ODS,ODS,7,20260622,535254796406752017,14396214026624395671,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,LibraryDP,Proposed DP-BIC,1,20260622,14711235345774434524,13885259129908151783,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,LibraryGreedy,Greedy-BIC,2,20260622,14711235345774434524,8419981420745902548,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,OracleDP,Poisson-only DP,3,20260622,14711235345774434524,9546221166860374874,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,PBSCM,PB-SCM,5,20260622,14711235345774434524,9028639753357254862,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,PBSCM_PGF,PB-SCM-PGF,6,20260622,14711235345774434524,2700192487216764138,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,PC-RCIT,PC-RCIT,4,20260622,14711235345774434524,9810533990545680488,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,31,PoissonDAG-ODS,ODS,7,20260622,14711235345774434524,1303236559648177851,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,LibraryDP,Proposed DP-BIC,1,20260622,16989920581930672955,13116144919954524673,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,LibraryGreedy,Greedy-BIC,2,20260622,16989920581930672955,10848427835466528781,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,OracleDP,Poisson-only DP,3,20260622,16989920581930672955,17501256246319656792,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,PBSCM,PB-SCM,5,20260622,16989920581930672955,17643711435569313634,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,PBSCM_PGF,PB-SCM-PGF,6,20260622,16989920581930672955,2449667382502685435,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,PC-RCIT,PC-RCIT,4,20260622,16989920581930672955,3805681811160998468,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,32,PoissonDAG-ODS,ODS,7,20260622,16989920581930672955,13572690081486686544,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,LibraryDP,Proposed DP-BIC,1,20260622,7147580767750557161,7153378545366063051,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,LibraryGreedy,Greedy-BIC,2,20260622,7147580767750557161,2749427297569706042,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,OracleDP,Poisson-only DP,3,20260622,7147580767750557161,11392260739424977806,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,PBSCM,PB-SCM,5,20260622,7147580767750557161,3540707220710705170,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,PBSCM_PGF,PB-SCM-PGF,6,20260622,7147580767750557161,7859293821909961645,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,PC-RCIT,PC-RCIT,4,20260622,7147580767750557161,6394111343165973229,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,33,PoissonDAG-ODS,ODS,7,20260622,7147580767750557161,8732217633760379408,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,LibraryDP,Proposed DP-BIC,1,20260622,346109077627451737,11873348445536892782,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,LibraryGreedy,Greedy-BIC,2,20260622,346109077627451737,1848661140588044045,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,OracleDP,Poisson-only DP,3,20260622,346109077627451737,2678092377407173877,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,PBSCM,PB-SCM,5,20260622,346109077627451737,13458204607988489712,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,PBSCM_PGF,PB-SCM-PGF,6,20260622,346109077627451737,6847671040573617377,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,PC-RCIT,PC-RCIT,4,20260622,346109077627451737,244100215217589712,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,34,PoissonDAG-ODS,ODS,7,20260622,346109077627451737,8432994135207454793,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,LibraryDP,Proposed DP-BIC,1,20260622,8158349013419124196,2282676564182996823,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,LibraryGreedy,Greedy-BIC,2,20260622,8158349013419124196,11504783605156989914,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,OracleDP,Poisson-only DP,3,20260622,8158349013419124196,7464935502887044514,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,PBSCM,PB-SCM,5,20260622,8158349013419124196,14521904184141882412,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,PBSCM_PGF,PB-SCM-PGF,6,20260622,8158349013419124196,14199180925858307892,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,PC-RCIT,PC-RCIT,4,20260622,8158349013419124196,2268084534425066647,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,35,PoissonDAG-ODS,ODS,7,20260622,8158349013419124196,10916925642772817834,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,LibraryDP,Proposed DP-BIC,1,20260622,16155128835381066993,2020390239532936725,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,LibraryGreedy,Greedy-BIC,2,20260622,16155128835381066993,1812769731414957317,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,OracleDP,Poisson-only DP,3,20260622,16155128835381066993,328824612492870727,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,PBSCM,PB-SCM,5,20260622,16155128835381066993,17352439160560484948,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,PBSCM_PGF,PB-SCM-PGF,6,20260622,16155128835381066993,14131844701129078062,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,PC-RCIT,PC-RCIT,4,20260622,16155128835381066993,16280558124958793617,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,36,PoissonDAG-ODS,ODS,7,20260622,16155128835381066993,5661743387166448592,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,LibraryDP,Proposed DP-BIC,1,20260622,14795704487493673901,15654673489768807288,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,LibraryGreedy,Greedy-BIC,2,20260622,14795704487493673901,4040266843757067574,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,OracleDP,Poisson-only DP,3,20260622,14795704487493673901,6317174357184550330,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,PBSCM,PB-SCM,5,20260622,14795704487493673901,6644284854351185400,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,PBSCM_PGF,PB-SCM-PGF,6,20260622,14795704487493673901,8990643659719080258,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,PC-RCIT,PC-RCIT,4,20260622,14795704487493673901,5349912737808760580,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,37,PoissonDAG-ODS,ODS,7,20260622,14795704487493673901,16920064933706877810,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,LibraryDP,Proposed DP-BIC,1,20260622,4152501816488532828,7171548787596600206,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,LibraryGreedy,Greedy-BIC,2,20260622,4152501816488532828,379824838191237129,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,OracleDP,Poisson-only DP,3,20260622,4152501816488532828,12560242988123857158,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,PBSCM,PB-SCM,5,20260622,4152501816488532828,15349582022924229912,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,PBSCM_PGF,PB-SCM-PGF,6,20260622,4152501816488532828,5381333653874288701,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,PC-RCIT,PC-RCIT,4,20260622,4152501816488532828,14811990759682054676,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,38,PoissonDAG-ODS,ODS,7,20260622,4152501816488532828,17147934357031294971,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,LibraryDP,Proposed DP-BIC,1,20260622,17309019516089698041,1797146363622221745,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,LibraryGreedy,Greedy-BIC,2,20260622,17309019516089698041,1515386478257014045,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,OracleDP,Poisson-only DP,3,20260622,17309019516089698041,16541436355725896939,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,PBSCM,PB-SCM,5,20260622,17309019516089698041,11267532853040589643,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,PBSCM_PGF,PB-SCM-PGF,6,20260622,17309019516089698041,15826468420978539947,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,PC-RCIT,PC-RCIT,4,20260622,17309019516089698041,9808563294888875496,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,39,PoissonDAG-ODS,ODS,7,20260622,17309019516089698041,18108131895988281596,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,40,LibraryDP,Proposed DP-BIC,1,20260622,11914693703941018505,1492716130445964699,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,40,LibraryGreedy,Greedy-BIC,2,20260622,11914693703941018505,14517003301360236058,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,40,OracleDP,Poisson-only DP,3,20260622,11914693703941018505,17963137798648624502,True
ptsem_final_corrected_core,restricted,sample_size,800.0,8,800,1.5,40,PBSCM,PB-SCM,5,20260622,11914693703941018505,7446278668004757817,True
