regime,sweep,sweep_value,shared_cell_id,d,N,average_in_degree,replication,method_internal,method_display,master_seed,data_seed,method_seed
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,48,PC-RCIT,PC-RCIT,20260622,17788447616455911242,3825833812754945640
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,49,LibraryDP,Proposed DP-BIC,20260622,2078941520218336371,7392815953511511276
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,49,LibraryGreedy,Greedy-BIC,20260622,2078941520218336371,3686487488552177179
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,49,OracleDP,Oracle DP,20260622,2078941520218336371,11609465712924557229
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,49,PoissonDAG-ODS,ODS,20260622,2078941520218336371,577961402244131521
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,49,PC-RCIT,PC-RCIT,20260622,2078941520218336371,8677657618171864988
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,50,LibraryDP,Proposed DP-BIC,20260622,15326178342004555179,10525721748979795803
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,50,LibraryGreedy,Greedy-BIC,20260622,15326178342004555179,10965445835117713920
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,50,OracleDP,Oracle DP,20260622,15326178342004555179,10066758307026436100
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,50,PoissonDAG-ODS,ODS,20260622,15326178342004555179,2183668806324208833
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,50,PC-RCIT,PC-RCIT,20260622,15326178342004555179,1211433619571338518
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,51,LibraryDP,Proposed DP-BIC,20260622,15917106407939482665,17580621264988748794
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,51,LibraryGreedy,Greedy-BIC,20260622,15917106407939482665,3811318525138981434
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,51,OracleDP,Oracle DP,20260622,15917106407939482665,2898406465342727912
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,51,PoissonDAG-ODS,ODS,20260622,15917106407939482665,12311101060626021962
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,51,PC-RCIT,PC-RCIT,20260622,15917106407939482665,12058939451514335058
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,52,LibraryDP,Proposed DP-BIC,20260622,6218247902169513176,2139186553387749169
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,52,LibraryGreedy,Greedy-BIC,20260622,6218247902169513176,4337294519102585577
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,52,OracleDP,Oracle DP,20260622,6218247902169513176,7300032486051195503
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,52,PoissonDAG-ODS,ODS,20260622,6218247902169513176,13616858304180049147
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,52,PC-RCIT,PC-RCIT,20260622,6218247902169513176,10118697300438625131
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,53,LibraryDP,Proposed DP-BIC,20260622,10943396165274763182,7102111059202457658
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,53,LibraryGreedy,Greedy-BIC,20260622,10943396165274763182,12303278994973551751
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,53,OracleDP,Oracle DP,20260622,10943396165274763182,3699697464325604805
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,53,PoissonDAG-ODS,ODS,20260622,10943396165274763182,14255290757076095658
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,53,PC-RCIT,PC-RCIT,20260622,10943396165274763182,8496951691576858275
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,54,LibraryDP,Proposed DP-BIC,20260622,8923664745413686438,1314950699390322147
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,54,LibraryGreedy,Greedy-BIC,20260622,8923664745413686438,3950706359765929683
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,54,OracleDP,Oracle DP,20260622,8923664745413686438,2152751524026867876
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,54,PoissonDAG-ODS,ODS,20260622,8923664745413686438,3527766322598760535
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,54,PC-RCIT,PC-RCIT,20260622,8923664745413686438,14574561666541413768
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,55,LibraryDP,Proposed DP-BIC,20260622,16788230507244163442,17171264381122534956
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,55,LibraryGreedy,Greedy-BIC,20260622,16788230507244163442,14473190285582986701
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,55,OracleDP,Oracle DP,20260622,16788230507244163442,2436793014624280393
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,55,PoissonDAG-ODS,ODS,20260622,16788230507244163442,13598136738222440216
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,55,PC-RCIT,PC-RCIT,20260622,16788230507244163442,11157908580534431722
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,56,LibraryDP,Proposed DP-BIC,20260622,10470013133274391343,10686978941220073892
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,56,LibraryGreedy,Greedy-BIC,20260622,10470013133274391343,1527662533759149937
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,56,OracleDP,Oracle DP,20260622,10470013133274391343,6779527386778136253
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,56,PoissonDAG-ODS,ODS,20260622,10470013133274391343,17833014803106321180
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,56,PC-RCIT,PC-RCIT,20260622,10470013133274391343,18186946130776435953
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,57,LibraryDP,Proposed DP-BIC,20260622,17201018810523520528,7210472332573178381
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,57,LibraryGreedy,Greedy-BIC,20260622,17201018810523520528,3257371172190962482
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,57,OracleDP,Oracle DP,20260622,17201018810523520528,15012245564531872751
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,57,PoissonDAG-ODS,ODS,20260622,17201018810523520528,2956104080176813746
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,57,PC-RCIT,PC-RCIT,20260622,17201018810523520528,7530491196176995522
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,58,LibraryDP,Proposed DP-BIC,20260622,9255126505462857932,12805469986019730572
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,58,LibraryGreedy,Greedy-BIC,20260622,9255126505462857932,6456162971105227599
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,58,OracleDP,Oracle DP,20260622,9255126505462857932,1971527860561128177
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,58,PoissonDAG-ODS,ODS,20260622,9255126505462857932,6905172679613373874
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,58,PC-RCIT,PC-RCIT,20260622,9255126505462857932,3350652293598069978
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,59,LibraryDP,Proposed DP-BIC,20260622,7347433914415032612,6390009207324764437
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,59,LibraryGreedy,Greedy-BIC,20260622,7347433914415032612,10136202162672655467
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,59,OracleDP,Oracle DP,20260622,7347433914415032612,12076511716986621017
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,59,PoissonDAG-ODS,ODS,20260622,7347433914415032612,10686465032381176144
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,59,PC-RCIT,PC-RCIT,20260622,7347433914415032612,10209650806428675685
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,60,LibraryDP,Proposed DP-BIC,20260622,15562870727841805026,3008365532857167026
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,60,LibraryGreedy,Greedy-BIC,20260622,15562870727841805026,27984146867594144
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,60,OracleDP,Oracle DP,20260622,15562870727841805026,14245983385135904667
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,60,PoissonDAG-ODS,ODS,20260622,15562870727841805026,7833192830835631839
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,60,PC-RCIT,PC-RCIT,20260622,15562870727841805026,16301646620074379113
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,61,LibraryDP,Proposed DP-BIC,20260622,13181601998253261245,8600700675169097787
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,61,LibraryGreedy,Greedy-BIC,20260622,13181601998253261245,11456594752659834198
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,61,OracleDP,Oracle DP,20260622,13181601998253261245,1696335982545958008
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,61,PoissonDAG-ODS,ODS,20260622,13181601998253261245,4840433779489217239
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,61,PC-RCIT,PC-RCIT,20260622,13181601998253261245,15895177004928790525
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,62,LibraryDP,Proposed DP-BIC,20260622,6986154227775508785,11631277272876114157
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,62,LibraryGreedy,Greedy-BIC,20260622,6986154227775508785,1598498440164790953
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,62,OracleDP,Oracle DP,20260622,6986154227775508785,8619286224709572238
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,62,PoissonDAG-ODS,ODS,20260622,6986154227775508785,14462574985596092477
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,62,PC-RCIT,PC-RCIT,20260622,6986154227775508785,17013288708593700003
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,63,LibraryDP,Proposed DP-BIC,20260622,10965837087558344423,13615079648657884613
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,63,LibraryGreedy,Greedy-BIC,20260622,10965837087558344423,17322663595042939017
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,63,OracleDP,Oracle DP,20260622,10965837087558344423,15586408526703601849
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,63,PoissonDAG-ODS,ODS,20260622,10965837087558344423,16826828592429494366
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,63,PC-RCIT,PC-RCIT,20260622,10965837087558344423,4446457902066525287
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,64,LibraryDP,Proposed DP-BIC,20260622,4001017515702965764,3766134136587278359
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,64,LibraryGreedy,Greedy-BIC,20260622,4001017515702965764,3609895180850969152
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,64,OracleDP,Oracle DP,20260622,4001017515702965764,16402591575057113162
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,64,PoissonDAG-ODS,ODS,20260622,4001017515702965764,10679151065009229320
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,64,PC-RCIT,PC-RCIT,20260622,4001017515702965764,6512556125602300245
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,65,LibraryDP,Proposed DP-BIC,20260622,1107317051626802640,5555889763562437526
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,65,LibraryGreedy,Greedy-BIC,20260622,1107317051626802640,5598233434894752199
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,65,OracleDP,Oracle DP,20260622,1107317051626802640,11252063548677166229
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,65,PoissonDAG-ODS,ODS,20260622,1107317051626802640,13253791659281121507
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,65,PC-RCIT,PC-RCIT,20260622,1107317051626802640,2383000079992682812
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,66,LibraryDP,Proposed DP-BIC,20260622,266522906349602307,10069670066135256617
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,66,LibraryGreedy,Greedy-BIC,20260622,266522906349602307,7941803079982508534
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,66,OracleDP,Oracle DP,20260622,266522906349602307,311758176341394567
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,66,PoissonDAG-ODS,ODS,20260622,266522906349602307,13344174772505124191
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,66,PC-RCIT,PC-RCIT,20260622,266522906349602307,15463913510736833671
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,67,LibraryDP,Proposed DP-BIC,20260622,1911703726009178070,6194311774792709223
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,67,LibraryGreedy,Greedy-BIC,20260622,1911703726009178070,12547827436051183373
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,67,OracleDP,Oracle DP,20260622,1911703726009178070,7971977877878163914
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,67,PoissonDAG-ODS,ODS,20260622,1911703726009178070,11358938708335721811
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,67,PC-RCIT,PC-RCIT,20260622,1911703726009178070,14714688166374732659
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,68,LibraryDP,Proposed DP-BIC,20260622,2788128393592803653,10975211957221410390
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,68,LibraryGreedy,Greedy-BIC,20260622,2788128393592803653,8842216866927314949
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,68,OracleDP,Oracle DP,20260622,2788128393592803653,3756409801045630848
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,68,PoissonDAG-ODS,ODS,20260622,2788128393592803653,17048705744878389285
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,68,PC-RCIT,PC-RCIT,20260622,2788128393592803653,6413377706000771472
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,69,LibraryDP,Proposed DP-BIC,20260622,7283158987070880149,15661556474094128946
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,69,LibraryGreedy,Greedy-BIC,20260622,7283158987070880149,18217325458803603450
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,69,OracleDP,Oracle DP,20260622,7283158987070880149,11921847824357567535
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,69,PoissonDAG-ODS,ODS,20260622,7283158987070880149,9265755499777763005
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,69,PC-RCIT,PC-RCIT,20260622,7283158987070880149,1008029309651076535
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,70,LibraryDP,Proposed DP-BIC,20260622,17627085072851954181,17661214347413670966
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,70,LibraryGreedy,Greedy-BIC,20260622,17627085072851954181,2849599246684773768
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,70,OracleDP,Oracle DP,20260622,17627085072851954181,17199855437819118408
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,70,PoissonDAG-ODS,ODS,20260622,17627085072851954181,13554101914567141644
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,70,PC-RCIT,PC-RCIT,20260622,17627085072851954181,8060986585144995846
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,71,LibraryDP,Proposed DP-BIC,20260622,10433167398789188860,16726584986610674573
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,71,LibraryGreedy,Greedy-BIC,20260622,10433167398789188860,5463148168466506890
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,71,OracleDP,Oracle DP,20260622,10433167398789188860,2001571724992387036
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,71,PoissonDAG-ODS,ODS,20260622,10433167398789188860,11071307543343261160
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,71,PC-RCIT,PC-RCIT,20260622,10433167398789188860,5242835374033874302
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,72,LibraryDP,Proposed DP-BIC,20260622,9232494629662354504,11517777493272007199
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,72,LibraryGreedy,Greedy-BIC,20260622,9232494629662354504,208058719384554561
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,72,OracleDP,Oracle DP,20260622,9232494629662354504,869551778839652966
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,72,PoissonDAG-ODS,ODS,20260622,9232494629662354504,7847883181968569375
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,72,PC-RCIT,PC-RCIT,20260622,9232494629662354504,5722463615626868341
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,73,LibraryDP,Proposed DP-BIC,20260622,12072393898195615228,18149033030859371596
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,73,LibraryGreedy,Greedy-BIC,20260622,12072393898195615228,15564363321769587111
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,73,OracleDP,Oracle DP,20260622,12072393898195615228,4193012335761703841
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,73,PoissonDAG-ODS,ODS,20260622,12072393898195615228,13736892897210079395
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,73,PC-RCIT,PC-RCIT,20260622,12072393898195615228,9294753407592803244
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,74,LibraryDP,Proposed DP-BIC,20260622,15435222155662146652,2744345576079496371
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,74,LibraryGreedy,Greedy-BIC,20260622,15435222155662146652,3827831262595220815
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,74,OracleDP,Oracle DP,20260622,15435222155662146652,14275956958354933003
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,74,PoissonDAG-ODS,ODS,20260622,15435222155662146652,8182326142491305540
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,74,PC-RCIT,PC-RCIT,20260622,15435222155662146652,6268119451445780576
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,75,LibraryDP,Proposed DP-BIC,20260622,12484582168155948295,3274718878447410958
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,75,LibraryGreedy,Greedy-BIC,20260622,12484582168155948295,14725602473698547349
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,75,OracleDP,Oracle DP,20260622,12484582168155948295,5758002436086078416
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,75,PoissonDAG-ODS,ODS,20260622,12484582168155948295,15770857081962674973
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,75,PC-RCIT,PC-RCIT,20260622,12484582168155948295,8148965384722983175
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,76,LibraryDP,Proposed DP-BIC,20260622,13895882050099365889,9745769784599018583
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,76,LibraryGreedy,Greedy-BIC,20260622,13895882050099365889,14471846601028745627
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,76,OracleDP,Oracle DP,20260622,13895882050099365889,12451684202967738126
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,76,PoissonDAG-ODS,ODS,20260622,13895882050099365889,1813472376643452891
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,76,PC-RCIT,PC-RCIT,20260622,13895882050099365889,367567789860139948
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,77,LibraryDP,Proposed DP-BIC,20260622,9597159461715659224,13385713332574136511
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,77,LibraryGreedy,Greedy-BIC,20260622,9597159461715659224,11940794063372702365
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,77,OracleDP,Oracle DP,20260622,9597159461715659224,9540430066615790582
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,77,PoissonDAG-ODS,ODS,20260622,9597159461715659224,3757532922868322957
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,77,PC-RCIT,PC-RCIT,20260622,9597159461715659224,8785965298304610342
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,78,LibraryDP,Proposed DP-BIC,20260622,7504129117622988485,9444478487268447079
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,78,LibraryGreedy,Greedy-BIC,20260622,7504129117622988485,7778254594660957373
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,78,OracleDP,Oracle DP,20260622,7504129117622988485,11482133179692161207
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,78,PoissonDAG-ODS,ODS,20260622,7504129117622988485,2047216058094813956
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,78,PC-RCIT,PC-RCIT,20260622,7504129117622988485,12914522921701552322
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,79,LibraryDP,Proposed DP-BIC,20260622,5666242180247209444,16976745034464781728
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,79,LibraryGreedy,Greedy-BIC,20260622,5666242180247209444,1992163408118380783
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,79,OracleDP,Oracle DP,20260622,5666242180247209444,7240500297443413225
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,79,PoissonDAG-ODS,ODS,20260622,5666242180247209444,8923546644378208599
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,79,PC-RCIT,PC-RCIT,20260622,5666242180247209444,16614981608089648096
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,80,LibraryDP,Proposed DP-BIC,20260622,6949901218087384791,6571513292323902771
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,80,LibraryGreedy,Greedy-BIC,20260622,6949901218087384791,7420003950175047923
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,80,OracleDP,Oracle DP,20260622,6949901218087384791,3823210602229762841
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,80,PoissonDAG-ODS,ODS,20260622,6949901218087384791,7608584339725417341
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,80,PC-RCIT,PC-RCIT,20260622,6949901218087384791,8953914087671190580
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,81,LibraryDP,Proposed DP-BIC,20260622,2738412024812021440,11016948099976070268
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,81,LibraryGreedy,Greedy-BIC,20260622,2738412024812021440,10897282609987066206
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,81,OracleDP,Oracle DP,20260622,2738412024812021440,968324024902596751
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,81,PoissonDAG-ODS,ODS,20260622,2738412024812021440,8122039641909936326
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,81,PC-RCIT,PC-RCIT,20260622,2738412024812021440,13221827224231246905
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,82,LibraryDP,Proposed DP-BIC,20260622,6558479722601923131,16472602797165402240
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,82,LibraryGreedy,Greedy-BIC,20260622,6558479722601923131,7916408534083681700
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,82,OracleDP,Oracle DP,20260622,6558479722601923131,10092666897036457447
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,82,PoissonDAG-ODS,ODS,20260622,6558479722601923131,6566422002653373519
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,82,PC-RCIT,PC-RCIT,20260622,6558479722601923131,9027756512542141810
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,83,LibraryDP,Proposed DP-BIC,20260622,14749392859151161139,2928901149010291333
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,83,LibraryGreedy,Greedy-BIC,20260622,14749392859151161139,12896527615456237463
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,83,OracleDP,Oracle DP,20260622,14749392859151161139,11881284717039940831
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,83,PoissonDAG-ODS,ODS,20260622,14749392859151161139,14110560644070578088
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,83,PC-RCIT,PC-RCIT,20260622,14749392859151161139,129877854506575993
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,84,LibraryDP,Proposed DP-BIC,20260622,16041815907863630688,11782457720530028656
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,84,LibraryGreedy,Greedy-BIC,20260622,16041815907863630688,1104284889977039043
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,84,OracleDP,Oracle DP,20260622,16041815907863630688,12819267516488706556
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,84,PoissonDAG-ODS,ODS,20260622,16041815907863630688,2289356164027427033
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,84,PC-RCIT,PC-RCIT,20260622,16041815907863630688,5346117330221189970
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,85,LibraryDP,Proposed DP-BIC,20260622,4720580780519950650,13277230803058855082
extended,average_in_degree,2.5,extended_d8_N3200_k2p5,8,3200,2.5,85,LibraryGreedy,Greedy-BIC,20260622,4720580780519950650,1636200638561921289
