source,regime,sweep,sweep_value,d,N,average_in_degree,replication,cell_base_seed,data_seed,paired_across_regimes
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,51,historical_sha256_rule,7775433606714203535,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,52,historical_sha256_rule,7748350901472399028,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,53,historical_sha256_rule,6640636236851775900,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,54,historical_sha256_rule,6021487838153503476,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,55,historical_sha256_rule,466579447099175954,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,56,historical_sha256_rule,5685228631137762455,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,57,historical_sha256_rule,2192297424977505530,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,58,historical_sha256_rule,2256887486735335299,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,59,historical_sha256_rule,4368140995393441278,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,60,historical_sha256_rule,8016449610278590614,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,61,historical_sha256_rule,6386223053745771098,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,62,historical_sha256_rule,7779933081425149492,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,63,historical_sha256_rule,6362175101693132865,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,64,historical_sha256_rule,5837281901952918884,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,65,historical_sha256_rule,2854188441533341505,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,66,historical_sha256_rule,4880960590724551427,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,67,historical_sha256_rule,256907308368771765,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,68,historical_sha256_rule,5486550875827758953,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,69,historical_sha256_rule,5013313601591929274,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,70,historical_sha256_rule,4944682108771659447,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,71,historical_sha256_rule,605693300945922676,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,72,historical_sha256_rule,468616919059288577,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,73,historical_sha256_rule,3134049692539965694,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,74,historical_sha256_rule,1240825474085247941,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,75,historical_sha256_rule,3956874272950182681,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,76,historical_sha256_rule,2110233531257967446,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,77,historical_sha256_rule,8994054984745463724,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,78,historical_sha256_rule,1650305492511368451,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,79,historical_sha256_rule,6180311232467542457,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,80,historical_sha256_rule,7694970834225182404,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,81,historical_sha256_rule,3140481456818168483,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,82,historical_sha256_rule,568623228247341739,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,83,historical_sha256_rule,6400519955069414490,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,84,historical_sha256_rule,7890766021746022258,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,85,historical_sha256_rule,5143143367929355562,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,86,historical_sha256_rule,338397138570817672,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,87,historical_sha256_rule,3735979479087350810,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,88,historical_sha256_rule,131536850159079540,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,89,historical_sha256_rule,1809125287850019355,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,90,historical_sha256_rule,6385234338648485788,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,91,historical_sha256_rule,8661742822952545817,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,92,historical_sha256_rule,7804399478216593961,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,93,historical_sha256_rule,7034997919168462854,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,94,historical_sha256_rule,1368466310607458487,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,95,historical_sha256_rule,7035131989439160757,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,96,historical_sha256_rule,9039770177606928937,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,97,historical_sha256_rule,9050682064419150680,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,98,historical_sha256_rule,51159676725132724,False
reused_historical_restricted_sample_size,restricted,sample_size,100.0,8,100,1.5,99,historical_sha256_rule,3258008410708901165,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,0,historical_sha256_rule,3821060422459494870,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,1,historical_sha256_rule,1913314274074204604,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,2,historical_sha256_rule,7058957761171381358,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,3,historical_sha256_rule,7343983268965076774,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,4,historical_sha256_rule,5764346021558730661,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,5,historical_sha256_rule,6180117013308560198,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,6,historical_sha256_rule,1466708510883965589,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,7,historical_sha256_rule,8052992776674539699,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,8,historical_sha256_rule,1892449826170766493,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,9,historical_sha256_rule,3853514115021964779,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,10,historical_sha256_rule,8059053306533301520,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,11,historical_sha256_rule,2484149487897504843,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,12,historical_sha256_rule,7203018750255512433,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,13,historical_sha256_rule,5715197645276098683,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,14,historical_sha256_rule,8275037801507507048,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,15,historical_sha256_rule,8580536963164759530,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,16,historical_sha256_rule,6627843891890154076,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,17,historical_sha256_rule,8250547815608571830,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,18,historical_sha256_rule,2348066306334413305,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,19,historical_sha256_rule,3028713901349696862,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,20,historical_sha256_rule,4955994946848231358,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,21,historical_sha256_rule,4108542151917683548,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,22,historical_sha256_rule,2533817577480063760,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,23,historical_sha256_rule,3105780672085485167,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,24,historical_sha256_rule,8123933360921900518,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,25,historical_sha256_rule,877749341111606386,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,26,historical_sha256_rule,999417524721782271,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,27,historical_sha256_rule,899308279535914398,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,28,historical_sha256_rule,5641611647122897032,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,29,historical_sha256_rule,4423867199145762285,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,30,historical_sha256_rule,433145370402524120,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,31,historical_sha256_rule,7907013511703073289,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,32,historical_sha256_rule,7398051154349558173,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,33,historical_sha256_rule,5670521139025133403,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,34,historical_sha256_rule,501600766846375350,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,35,historical_sha256_rule,1468084856176166413,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,36,historical_sha256_rule,4868370793791182605,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,37,historical_sha256_rule,4529370622450305526,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,38,historical_sha256_rule,7199536211107159697,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,39,historical_sha256_rule,243863569327358568,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,40,historical_sha256_rule,3504644018526523050,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,41,historical_sha256_rule,4762319149931124018,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,42,historical_sha256_rule,5984769400857477404,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,43,historical_sha256_rule,8972206874435265199,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,44,historical_sha256_rule,6975258587405278562,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,45,historical_sha256_rule,3597253681447338174,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,46,historical_sha256_rule,9096751048647595526,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,47,historical_sha256_rule,4451088583297925358,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,48,historical_sha256_rule,4733682250576544676,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,49,historical_sha256_rule,4679068075786646382,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,50,historical_sha256_rule,8412461935054078516,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,51,historical_sha256_rule,5163042026969520702,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,52,historical_sha256_rule,1067791232018795030,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,53,historical_sha256_rule,82033310643589527,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,54,historical_sha256_rule,3987698025775974431,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,55,historical_sha256_rule,9132141417739165364,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,56,historical_sha256_rule,2140257194876879399,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,57,historical_sha256_rule,2485774186092247945,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,58,historical_sha256_rule,8613194170561455908,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,59,historical_sha256_rule,3234368644874879321,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,60,historical_sha256_rule,5973903680753072268,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,61,historical_sha256_rule,5591101896720425717,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,62,historical_sha256_rule,3640659803680062690,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,63,historical_sha256_rule,383906095737922871,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,64,historical_sha256_rule,4771363557893047031,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,65,historical_sha256_rule,3703216542688813320,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,66,historical_sha256_rule,4045106045258979206,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,67,historical_sha256_rule,5087714954959864310,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,68,historical_sha256_rule,848412264379373657,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,69,historical_sha256_rule,3149912797353552311,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,70,historical_sha256_rule,1305818713776470975,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,71,historical_sha256_rule,3787311831132521859,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,72,historical_sha256_rule,545297119834674035,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,73,historical_sha256_rule,7600616966729413695,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,74,historical_sha256_rule,7194180899625356779,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,75,historical_sha256_rule,812195330116614912,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,76,historical_sha256_rule,5006054845540731132,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,77,historical_sha256_rule,1422630103203322408,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,78,historical_sha256_rule,7402379975428063222,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,79,historical_sha256_rule,1679461737690361308,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,80,historical_sha256_rule,6520887437668282518,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,81,historical_sha256_rule,4607584501611556167,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,82,historical_sha256_rule,4435421076639595322,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,83,historical_sha256_rule,2623206401494756989,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,84,historical_sha256_rule,4178076746401734140,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,85,historical_sha256_rule,8742214083362436203,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,86,historical_sha256_rule,4987526782921219400,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,87,historical_sha256_rule,6384857392255260082,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,88,historical_sha256_rule,5712243087371494695,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,89,historical_sha256_rule,3242263562382707879,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,90,historical_sha256_rule,4159588813127288861,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,91,historical_sha256_rule,4178214332107726337,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,92,historical_sha256_rule,1468579852427354794,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,93,historical_sha256_rule,6032963928556808624,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,94,historical_sha256_rule,676250523568169532,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,95,historical_sha256_rule,4900715548009931998,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,96,historical_sha256_rule,2665940199037892780,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,97,historical_sha256_rule,7188170936122739978,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,98,historical_sha256_rule,9076540516346307909,False
reused_historical_restricted_sample_size,restricted,sample_size,200.0,8,200,1.5,99,historical_sha256_rule,5168696383287543086,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,0,historical_sha256_rule,4301538895091274167,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,1,historical_sha256_rule,2436883791640476312,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,2,historical_sha256_rule,5658513098448329389,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,3,historical_sha256_rule,3460257019759628489,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,4,historical_sha256_rule,8697111814276998508,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,5,historical_sha256_rule,292683354683331284,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,6,historical_sha256_rule,4497124859052158655,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,7,historical_sha256_rule,4515604158868804815,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,8,historical_sha256_rule,4286139714439205561,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,9,historical_sha256_rule,1069415113709293030,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,10,historical_sha256_rule,3783775476969988302,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,11,historical_sha256_rule,2455908498950115538,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,12,historical_sha256_rule,1074306700773832803,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,13,historical_sha256_rule,7889560527093082360,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,14,historical_sha256_rule,731009495510097882,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,15,historical_sha256_rule,4196947367824935071,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,16,historical_sha256_rule,8111961590388213671,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,17,historical_sha256_rule,3503631190304176312,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,18,historical_sha256_rule,3757432754235015825,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,19,historical_sha256_rule,7926140979024420231,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,20,historical_sha256_rule,4615811683854757949,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,21,historical_sha256_rule,7305805868235354311,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,22,historical_sha256_rule,3185887367671855116,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,23,historical_sha256_rule,2143050153435239217,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,24,historical_sha256_rule,1549377071285637739,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,25,historical_sha256_rule,1716512095830715154,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,26,historical_sha256_rule,6429169042823855602,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,27,historical_sha256_rule,3093798666761765301,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,28,historical_sha256_rule,2209938155469200910,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,29,historical_sha256_rule,1034687634299262530,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,30,historical_sha256_rule,3463849803165320350,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,31,historical_sha256_rule,7683298075721491438,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,32,historical_sha256_rule,2673183026894987285,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,33,historical_sha256_rule,3118105210684058430,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,34,historical_sha256_rule,2097806522545098775,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,35,historical_sha256_rule,8320744742430713949,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,36,historical_sha256_rule,47624953063232762,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,37,historical_sha256_rule,387796009947076244,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,38,historical_sha256_rule,2372233616370161547,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,39,historical_sha256_rule,6758318653533552123,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,40,historical_sha256_rule,6322557642189079346,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,41,historical_sha256_rule,4963982002141198656,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,42,historical_sha256_rule,5488952139864679863,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,43,historical_sha256_rule,943697280200457704,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,44,historical_sha256_rule,1346817127543246460,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,45,historical_sha256_rule,8651006367824522872,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,46,historical_sha256_rule,7168105542977336481,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,47,historical_sha256_rule,4418484841088036487,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,48,historical_sha256_rule,1847461561547963868,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,49,historical_sha256_rule,8802534761071055550,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,50,historical_sha256_rule,3057804737924487982,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,51,historical_sha256_rule,8273940606900319758,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,52,historical_sha256_rule,6375909029206326684,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,53,historical_sha256_rule,8307256675729669107,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,54,historical_sha256_rule,6543227967193324608,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,55,historical_sha256_rule,3177344296779328247,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,56,historical_sha256_rule,105484802209675538,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,57,historical_sha256_rule,7862663821733441404,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,58,historical_sha256_rule,7699950082428270369,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,59,historical_sha256_rule,6723775694733251095,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,60,historical_sha256_rule,8226666786813263690,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,61,historical_sha256_rule,7275477943891022230,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,62,historical_sha256_rule,6687028970451434111,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,63,historical_sha256_rule,5080915829646976782,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,64,historical_sha256_rule,3714675730263845143,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,65,historical_sha256_rule,8548486899906625440,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,66,historical_sha256_rule,1791163296319336159,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,67,historical_sha256_rule,8124689715530207742,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,68,historical_sha256_rule,3087254301364801084,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,69,historical_sha256_rule,8840386100451179005,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,70,historical_sha256_rule,3715102637553641171,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,71,historical_sha256_rule,8799825830956037866,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,72,historical_sha256_rule,3358380359243809254,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,73,historical_sha256_rule,4253025868878917853,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,74,historical_sha256_rule,1716596390022678679,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,75,historical_sha256_rule,1253395848588679587,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,76,historical_sha256_rule,2815811879627273967,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,77,historical_sha256_rule,308943302753673357,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,78,historical_sha256_rule,5767542741326776046,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,79,historical_sha256_rule,2717330169976427980,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,80,historical_sha256_rule,5499680764054264532,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,81,historical_sha256_rule,9161949448863678728,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,82,historical_sha256_rule,3419825734780543058,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,83,historical_sha256_rule,2464408779898275868,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,84,historical_sha256_rule,2768083001284816479,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,85,historical_sha256_rule,4793033804351224037,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,86,historical_sha256_rule,5195021822451155521,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,87,historical_sha256_rule,7182116062369252010,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,88,historical_sha256_rule,7590420857372880894,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,89,historical_sha256_rule,1790397519845744713,False
reused_historical_restricted_sample_size,restricted,sample_size,400.0,8,400,1.5,90,historical_sha256_rule,7751474028360522891,False
